-8.000000,-7.520000,-7.040000,-6.560000,-6.080000,-5.600000,-5.120000,-4.640000,-4.160000,-3.680000,-3.200000,-2.720000,-2.240000,-1.760000,-1.280000,-0.800000,-0.320000,0.160000,0.640000,1.120000,1.600000,2.080000,2.560000,3.040000,3.520000,4.000000
-8.000000,-7.520000,-7.040000,-6.560000,-6.080000,-5.600000,-5.120000,-4.640000,-4.160000,-3.680000,-3.200000,-2.720000,-2.240000,-1.760000,-1.280000,-0.800000,-0.320000,0.160000,0.640000,1.120000,1.600000,2.080000,2.560000,3.040000,3.520000,4.000000
-8.000000,-7.520000,-7.040000,-6.560000,-6.080000,-5.600000,-5.120000,-4.640000,-4.160000,-3.680000,-3.200000,-2.720000,-2.240000,-1.760000,-1.280000,-0.800000,-0.320000,0.160000,0.640000,1.120000,1.600000,2.080000,2.560000,3.040000,3.520000,4.000000
-8.000000,-7.520000,-7.040000,-6.560000,-6.080000,-5.600000,-5.120000,-4.640000,-4.160000,-3.680000,-3.200000,-2.720000,-2.240000,-1.760000,-1.280000,-0.800000,-0.320000,0.160000,0.640000,1.120000,1.600000,2.080000,2.560000,3.040000,3.520000,4.000000
-8.000000,-7.520000,-7.040000,-6.560000,-6.080000,-5.600000,-5.120000,-4.640000,-4.160000,-3.680000,-3.200000,-2.720000,-2.240000,-1.760000,-1.280000,-0.800000,-0.320000,0.160000,0.640000,1.120000,1.600000,2.080000,2.560000,3.040000,3.520000,4.000000
-8.000000,-7.520000,-7.040000,-6.560000,-6.080000,-5.600000,-5.120000,-4.640000,-4.160000,-3.680000,-3.200000,-2.720000,-2.240000,-1.760000,-1.280000,-0.800000,-0.320000,0.160000,0.640000,1.120000,1.600000,2.080000,2.560000,3.040000,3.520000,4.000000
-8.000000,-7.520000,-7.040000,-6.560000,-6.080000,-5.600000,-5.120000,-4.640000,-4.160000,-3.680000,-3.200000,-2.720000,-2.240000,-1.760000,-1.280000,-0.800000,-0.320000,0.160000,0.640000,1.120000,1.600000,2.080000,2.560000,3.040000,3.520000,4.000000
-8.000000,-7.520000,-7.040000,-6.560000,-6.080000,-5.600000,-5.120000,-4.640000,-4.160000,-3.680000,-3.200000,-2.720000,-2.240000,-1.760000,-1.280000,-0.800000,-0.320000,0.160000,0.640000,1.120000,1.600000,2.080000,2.560000,3.040000,3.520000,4.000000
-8.000000,-7.520000,-7.040000,-6.560000,-6.080000,-5.600000,-5.120000,-4.640000,-4.160000,-3.680000,-3.200000,-2.720000,-2.240000,-1.760000,-1.280000,-0.800000,-0.320000,0.160000,0.640000,1.120000,1.600000,2.080000,2.560000,3.040000,3.520000,4.000000
-8.000000,-7.520000,-7.040000,-6.560000,-6.080000,-5.600000,-5.120000,-4.640000,-4.160000,-3.680000,-3.200000,-2.720000,-2.240000,-1.760000,-1.280000,-0.800000,-0.320000,0.160000,0.640000,1.120000,1.600000,2.080000,2.560000,3.040000,3.520000,4.000000
-8.000000,-7.520000,-7.040000,-6.560000,-6.080000,-5.600000,-5.120000,-4.640000,-4.160000,-3.680000,-3.200000,-2.720000,-2.240000,-1.760000,-1.280000,-0.800000,-0.320000,0.160000,0.640000,1.120000,1.600000,2.080000,2.560000,3.040000,3.520000,4.000000
-8.000000,-7.520000,-7.040000,-6.560000,-6.080000,-5.600000,-5.120000,-4.640000,-4.160000,-3.680000,-3.200000,-2.720000,-2.240000,-1.760000,-1.280000,-0.800000,-0.320000,0.160000,0.640000,1.120000,1.600000,2.080000,2.560000,3.040000,3.520000,4.000000
-8.000000,-7.520000,-7.040000,-6.560000,-6.080000,-5.600000,-5.120000,-4.640000,-4.160000,-3.680000,-3.200000,-2.720000,-2.240000,-1.760000,-1.280000,-0.800000,-0.320000,0.160000,0.640000,1.120000,1.600000,2.080000,2.560000,3.040000,3.520000,4.000000
-8.000000,-7.520000,-7.040000,-6.560000,-6.080000,-5.600000,-5.120000,-4.640000,-4.160000,-3.680000,-3.200000,-2.720000,-2.240000,-1.760000,-1.280000,-0.800000,-0.320000,0.160000,0.640000,1.120000,1.600000,2.080000,2.560000,3.040000,3.520000,4.000000
-8.000000,-7.520000,-7.040000,-6.560000,-6.080000,-5.600000,-5.120000,-4.640000,-4.160000,-3.680000,-3.200000,-2.720000,-2.240000,-1.760000,-1.280000,-0.800000,-0.320000,0.160000,0.640000,1.120000,1.600000,2.080000,2.560000,3.040000,3.520000,4.000000
-8.000000,-7.520000,-7.040000,-6.560000,-6.080000,-5.600000,-5.120000,-4.640000,-4.160000,-3.680000,-3.200000,-2.720000,-2.240000,-1.760000,-1.280000,-0.800000,-0.320000,0.160000,0.640000,1.120000,1.600000,2.080000,2.560000,3.040000,3.520000,4.000000
-8.000000,-7.520000,-7.040000,-6.560000,-6.080000,-5.600000,-5.120000,-4.640000,-4.160000,-3.680000,-3.200000,-2.720000,-2.240000,-1.760000,-1.280000,-0.800000,-0.320000,0.160000,0.640000,1.120000,1.600000,2.080000,2.560000,3.040000,3.520000,4.000000
-8.000000,-7.520000,-7.040000,-6.560000,-6.080000,-5.600000,-5.120000,-4.640000,-4.160000,-3.680000,-3.200000,-2.720000,-2.240000,-1.760000,-1.280000,-0.800000,-0.320000,0.160000,0.640000,1.120000,1.600000,2.080000,2.560000,3.040000,3.520000,4.000000
-8.000000,-7.520000,-7.040000,-6.560000,-6.080000,-5.600000,-5.120000,-4.640000,-4.160000,-3.680000,-3.200000,-2.720000,-2.240000,-1.760000,-1.280000,-0.800000,-0.320000,0.160000,0.640000,1.120000,1.600000,2.080000,2.560000,3.040000,3.520000,4.000000
-8.000000,-7.520000,-7.040000,-6.560000,-6.080000,-5.600000,-5.120000,-4.640000,-4.160000,-3.680000,-3.200000,-2.720000,-2.240000,-1.760000,-1.280000,-0.800000,-0.320000,0.160000,0.640000,1.120000,1.600000,2.080000,2.560000,3.040000,3.520000,4.000000
